Country Name,Country Code,Year,Access to electricity (% of population) - EG.ELC.ACCS.ZS,Adjusted net national income per capita (annual % growth) - NY.ADJ.NNTY.PC.KD.ZG,"Adjusted net savings, excluding particulate emission damage (% of GNI) - NY.ADJ.SVNX.GN.ZS",Adjusted savings: carbon dioxide damage (% of GNI) - NY.ADJ.DCO2.GN.ZS,Adjusted savings: natural resources depletion (% of GNI) - NY.ADJ.DRES.GN.ZS,Adjusted savings: net forest depletion (% of GNI) - NY.ADJ.DFOR.GN.ZS,Adjusted savings: particulate emission damage (% of GNI) - NY.ADJ.DPEM.GN.ZS,"Automated teller machines (ATMs) (per 100,000 adults) - FB.ATM.TOTL.P5",Broad money (% of GDP) - FM.LBL.BMNY.GD.ZS,Children out of school (% of primary school age) - SE.PRM.UNER.ZS,"Compulsory education, duration (years) - SE.COM.DURS","Cost of business start-up procedures, female (% of GNI per capita) - IC.REG.COST.PC.FE.ZS","Cost of business start-up procedures, male (% of GNI per capita) - IC.REG.COST.PC.MA.ZS",Exports of goods and services (% of GDP) - NE.EXP.GNFS.ZS,Final consumption expenditure (% of GDP) - NE.CON.TOTL.ZS,GDP (current US$) - NY.GDP.MKTP.CD,GDP per capita (current US$) - NY.GDP.PCAP.CD,General government final consumption expenditure (% of GDP) - NE.CON.GOVT.ZS,Gross national expenditure (% of GDP) - NE.DAB.TOTL.ZS,Gross savings (% of GDP) - NY.GNS.ICTR.ZS,Imports of goods and services (% of GDP) - NE.IMP.GNFS.ZS,"Inflation, consumer prices (annual %) - FP.CPI.TOTL.ZG","Primary completion rate, total (% of relevant age group) - SE.PRM.CMPT.ZS",Proportion of seats held by women in national parliaments (%) - SG.GEN.PARL.ZS,"Pupil-teacher ratio, primary - SE.PRM.ENRL.TC.ZS",Renewable electricity output (% of total electricity output) - EG.ELC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption) - EG.FEC.RNEW.ZS,"School enrollment, preprimary (% gross) - SE.PRE.ENRR","School enrollment, primary (% gross) - SE.PRM.ENRR","School enrollment, secondary (% gross) - SE.SEC.ENRR",Trade (% of GDP) - NE.TRD.GNFS.ZS,Women Business and the Law Index Score (scale 1-100) - SG.LAW.INDX,Prevalence of undernourishment (%) - SN_ITK_DEFC - 2.1.1,Proportion of population below international poverty line (%) - SI_POV_DAY1 - 1.1.1,Proportion of population covered by at least a 2G mobile network (%) - IT_MOB_2GNTWK - 9.c.1,Proportion of population covered by at least a 3G mobile network (%) - IT_MOB_3GNTWK - 9.c.1,Proportion of population using basic drinking water services (%) - SP_ACS_BSRVH2O - 1.4.1,"Unemployment rate, male (%) - SL_TLF_UEM - 8.5.2","Unemployment rate, women (%) - SL_TLF_UEM - 8.5.2","Annual production-based emissions of carbon dioxide (CO2), measured in million tonnes",Continent,Gini index (World Bank estimate) - SI.POV.GINI,Income Classification (World Bank Definition),Individuals using the Internet (% of population) - IT.NET.USER.ZS,"Life expectancy at birth, total (years) - SP.DYN.LE00.IN","Population, total - SP.POP.TOTL",Regime Type (RoW Measure Definition),Rural population (% of total population) - SP.RUR.TOTL.ZS,Total natural resources rents (% of GDP) - NY.GDP.TOTL.RT.ZS,Urban population (% of total population) - SP.URB.TOTL.IN.ZS,World Regions (UN SDG Definition),Cluster
Bahrain,BHR,2010,100.0,9.952292951,21.04045186,3.579868,5.228444413,0.000729909,0.182611132,,81.37510744,,9.0,0.6,0.6,69.53731774,54.11126591,25713271277.0,20722.07049,12.927549,81.39775904,30.27512906,50.93507678,1.961884683,,2.5,,0.0,0.0,50.38113022,,92.85565186,120.4723945,31.875,,,100.0,100.0,100.0,0.4,3.7,29.075,Asia,,High income,55.0,76.057,1240864.0,Closed Autocracy,11.366,5.94084992108856,88.634,Northern Africa and Western Asia,2
Bahrain,BHR,2011,100.0,-0.255829188,16.18146588,3.437265798,7.494172437,0.000788365,0.186128684,,75.1857671,7.624149799,9.0,0.9,0.9,99.41866913,52.9150647,28776595745.0,22514.20272,13.83595194,75.31802218,26.8797597,74.73659889,-0.400040697,89.47138214,10.0,12.1159,0.0,0.0,51.41447067,94.86897278,95.29779816,174.155268,31.875,,,100.0,100.0,,,,28.637,Asia,,High income,76.9999665,76.2,1278153.0,Closed Autocracy,11.305,8.16385454612637,88.695,Northern Africa and Western Asia,2
Bahrain,BHR,2012,100.0,8.531014348,24.96384558,2.877225785,7.514296026,0.000724656,0.160082596,,73.21389341,6.835010052,9.0,0.8,0.8,102.1455248,53.44731848,30749308511.0,23654.36959,15.44231232,81.59368746,36.53013387,83.73912577,2.7573967,93.22641754,10.0,11.76839,0.0,0.0,50.98250961,95.34284973,91.67199707,185.8846506,31.875,,,100.0,100.0,100.0,0.5,3.9,27.328,Asia,,High income,88.0,76.342,1299942.0,Closed Autocracy,11.238,8.84122330220145,88.762,Northern Africa and Western Asia,2
Bahrain,BHR,2013,100.0,7.196343745,20.84854277,3.237923142,8.154768362,0.00060348,0.154220015,,74.86080733,5.586030006,9.0,1.0,1.0,104.8048033,56.32268178,32539468085.0,24744.29696,15.55222627,82.26327439,33.34579856,87.06775078,3.300011569,94.48236847,10.0,11.85094,0.0,0.0,53.84000015,97.67427826,96.67333984,191.8725541,35.0,,,100.0,100.0,,,,31.187,Asia,,High income,90.0000397,76.484,1315029.0,Closed Autocracy,11.165,9.31195276334348,88.835,Northern Africa and Western Asia,2
Bahrain,BHR,2014,100.0,-1.747136378,19.37370431,3.324057128,7.719832959,0.000969565,0.155358716,,77.70966195,3.628659964,9.0,0.8,0.8,96.05075125,56.62175058,33387712766.0,24989.43753,16.12526267,83.46625479,31.40689418,79.51708569,2.647553212,96.6472168,7.5,11.66884,0.0,0.0,57.05358887,99.7290802,98.94239807,175.5678369,35.0,,,99.0,97.9,,,,31.148,Asia,,High income,90.50313348,76.624,1336073.0,Closed Autocracy,11.085,8.59192278585159,88.915,Northern Africa and Western Asia,2
Bahrain,BHR,2015,100.0,-8.330181782,12.52296316,3.901065901,4.660560271,0.000960342,0.159583061,,86.02026203,1.317479968,9.0,0.8,0.8,83.10720991,63.18616467,31050638298.0,22634.08565,17.6852499,88.71695515,23.59933328,71.82416506,1.848627424,98.74027252,7.5,11.73164,0.0,0.0,56.00162125,101.2005081,102.1602402,154.931375,35.0,,,99.0,97.9,,,,32.672,Asia,,High income,93.4783008,76.762,1371853.0,Closed Autocracy,11.001,5.12970149138267,88.999,Northern Africa and Western Asia,2
Bahrain,BHR,2016,100.0,-0.176995914,15.88395421,3.739729994,2.887343323,0.000724275,0.159466085,,,1.216590047,9.0,1.2,1.2,74.20082753,62.06495687,32234973404.0,22608.45256,17.11113953,91.21890044,24.94614429,65.41972798,2.786793476,99.51364899,7.5,12.05837,,0.0,55.25738144,101.093132,103.8538437,139.6205555,37.5,,,100.0,100.0,,,,31.397,Asia,,High income,97.9999807,76.899,1425793.0,Closed Autocracy,10.91,3.19438152472068,89.09,Northern Africa and Western Asia,2
Bahrain,BHR,2017,100.0,1.657959428,19.71347671,3.622595419,3.029993755,0.000821145,0.160403856,,,0.521369994,9.0,1.0,1.0,75.77968142,58.58395548,35473776596.0,23742.93734,16.62645616,91.52737938,28.8557475,67.30698583,1.386718306,99.45120239,7.5,12.15924,,0.0,54.44443893,101.213089,102.2033768,143.0866673,37.5,,,100.0,100.0,,,,32.771,Asia,,High income,95.87813575,77.032,1494077.0,Closed Autocracy,10.814,3.38492505184681,89.186,Northern Africa and Western Asia,2
Bahrain,BHR,2018,100.0,-3.000272614,20.16929329,3.564842618,3.912063607,0.00039005,0.160403856,,,1.036579967,9.0,1.1,1.1,79.56720683,57.26824389,37652500000.0,23991.04139,16.35603863,92.27446681,28.53629283,71.84188555,2.08766938,97.87412262,15.0,11.92315,,0.0,53.66259003,99.36305237,98.59906769,151.4090924,40.0,,,100.0,100.0,,,,31.594,Asia,,High income,98.64467258,77.163,1569440.0,Closed Autocracy,10.713,4.397892074888,89.287,Northern Africa and Western Asia,2
Bosnia and Herzegovina,BIH,2000,100.0,,,4.202834689,0.048099289,0.025439981,0.443386021,,22.13727127,,8.0,,,28.69084267,,5505887894.0,1467.776477,,,,75.50159552,,,,,48.84456803,19.3526001,,,,104.1924382,66.875,,,60.0,,,,,13.701,Europe,,Lower-middle income,,,,Electoral Democracy,57.616,,,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2001,99.4,,,4.138643743,0.056612694,0.0,0.468844749,,36.61343966,,8.0,,,28.39251174,,5748993411.0,1530.814001,,,,75.92638838,,,7.142857143,,48.70276368,20.2737999,,,,104.3189001,66.875,3.2,0.3,80.0,,,,,13.264,Europe,30.0,Lower-middle income,1.200526951,74.637,3755514.0,Electoral Democracy,57.302,1.31575638942171,42.698,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2002,98.5,,,4.024958339,0.021697973,0.003201645,0.483817776,,36.69255821,,8.0,,,24.34785182,,6651106833.0,1769.198887,24.50667607,,,70.93062731,,,,,48.84561892,21.21430016,,,,95.27847913,66.875,3.0,,90.0,,,,,14.173,Europe,,Lower-middle income,2.648267914,74.803,3759389.0,Electoral Democracy,56.986,0.880426512068749,43.014,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2003,100.0,,,3.417973921,0.017446216,0.0,0.479083348,,37.89141,,8.0,47.3,47.3,30.28986625,,8369878823.0,2224.742316,24.29501344,,,83.16989659,,,16.66666667,,39.95206817,20.14049911,,,,113.4597628,76.25,2.6,,93.0,,,,,14.35,Europe,,Lower-middle income,3.965036834,74.941,3762179.0,Electoral Democracy,56.67,0.832901263917234,43.33,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2004,100.0,,,3.096827333,0.129597531,0.0,0.461950921,,40.93448269,,8.0,45.3,45.3,27.81109309,112.4144587,10596205714.0,2814.999895,21.70146678,139.0328398,11.17025789,66.84393287,,,16.66666667,,46.97517285,20.09959984,,,,94.65502596,76.25,,0.2,95.0,,,,,15.462,Europe,34.0,Lower-middle income,15.46897162,75.068,3764194.0,Electoral Democracy,56.352,1.63373173983814,43.648,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2005,100.0,,,3.219614662,0.142782941,0.0,0.470615867,,45.75035103,,9.0,41.2,41.2,31.63112051,116.1335315,11222953519.0,2980.601317,21.60972659,143.3417794,6.138807029,71.63375162,,,16.66666667,,47.59561974,19.73469925,,,,103.2648721,78.75,,,97.0,,,,,16.046,Europe,,Lower-middle income,21.326701,75.198,3765332.0,Electoral Democracy,56.035,1.83137129598963,43.965,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2006,99.38727699,,,3.249601525,0.140620391,0.0,0.460601948,15.76036556,49.36778256,,9.0,37.4,37.4,35.02181135,111.8246177,12864610994.0,3416.51241,20.8798729,133.4605577,8.590225353,63.02171064,6.125566156,,14.28571429,,44.00781426,18.12400055,,,,98.04352199,78.75,,,99.0,,97.0,28.9,34.9,17.387,Europe,,Lower-middle income,25.12238569,75.342,3765422.0,Electoral Democracy,55.718,1.64318108352275,44.282,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2007,99.7,6.895974748,,2.799742311,0.203929044,0.0,0.502912141,20.89609473,53.01261322,,9.0,30.9,30.9,27.10155319,107.8349567,15778767670.0,4193.36808,21.08047154,133.6153912,12.52196731,56.45030422,1.500777106,,11.9047619,,33.95281738,14.84039974,,,,83.55185741,78.75,,0.1,99.0,,97.0,26.7,32.9,17.474,Europe,33.1,Lower-middle income,27.92,75.498,3762791.0,Electoral Democracy,55.399,2.1220464191705,44.601,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2008,100.0,2.794226559,,2.730364399,0.391449525,0.0,0.463036274,28.71313223,48.7445896,,9.0,31.6,31.6,26.84806772,107.9630225,19112739664.0,5090.945905,22.08140653,135.6613634,10.78009181,59.3148096,7.427043103,,11.9047619,,32.83410915,14.27760029,,,,86.16287732,78.75,,,99.3,,97.0,21.4,26.8,19.959,Europe,,Upper-middle income,34.66,75.665,3754261.0,Electoral Democracy,55.08,3.64930748265888,44.92,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2009,100.0,-3.061200614,,3.123246168,0.134510551,0.0,0.425477465,43.23664068,51.24939413,,9.0,16.3,16.3,25.00937959,108.6546657,17613836210.0,4714.693661,23.46152512,129.0526733,8.705407175,48.73811824,-0.381464282,,19.04761905,,39.82001532,17.43420029,,,,73.74749783,78.75,,,99.5,25.0,97.0,23.1,25.6,20.537,Europe,,Upper-middle income,37.74,75.844,3735945.0,Electoral Democracy,54.761,1.47218390314243,45.239,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2010,100.0,-1.517429337,,3.483590547,0.284185076,0.0,0.439214926,35.16587693,53.72428981,,9.0,28.9,28.9,29.69554093,107.870123,17176781337.0,4635.510273,23.12709588,124.7203888,7.668971537,51.27267139,1.996212367,,16.66666667,,46.86989021,19.56780052,,,,80.96821232,81.875,,,99.7,60.0,97.0,25.7,29.9,21.146,Europe,,Upper-middle income,42.75,76.031,3705478.0,Electoral Democracy,54.442,2.74569152442741,45.558,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2011,99.70578055,-1.344736837,,3.78976578,0.412471264,0.0,0.40311199,38.95988137,54.96254739,,9.0,27.9,27.9,32.03597295,107.3678194,18644723861.0,5092.554725,23.08999087,126.5247436,6.941548377,55.80037667,3.67125,,21.42857143,,28.71073298,14.15799999,,,,87.83634962,81.875,,0.1,99.7,70.0,97.0,26.1,29.9,23.761,Europe,33.0,Upper-middle income,43.88768653,76.219,3661173.0,Electoral Democracy,54.122,3.58135302586084,45.878,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2012,100.0,-1.991040465,,3.98908249,0.271518069,0.0,0.430908898,42.19187445,56.85794879,,9.0,25.6,25.6,32.35054272,109.3419483,17226849297.0,4778.636088,23.36543019,128.8654071,5.45644526,55.79456891,2.05267452,,21.42857143,,29.93182787,15.27880001,,,,88.14511162,81.875,,,99.8,72.0,96.0,26.4,30.7,22.136,Europe,,Upper-middle income,45.06450043,76.401,3604972.0,Electoral Democracy,53.801,2.26074461292585,46.199,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2013,99.5,4.37119846,,3.841702308,0.209492526,0.002719856,0.417547404,45.6266764,60.09834298,,9.0,25.6,25.6,33.74304869,107.7383996,18178503835.0,5131.404646,22.82577823,126.1083843,7.398660619,54.18819337,-0.093045684,,21.42857143,17.09921,41.46467251,19.47649956,,,,87.93124206,81.875,,,99.8,90.0,96.0,26.6,29.0,21.801,Europe,,Upper-middle income,48.52131417,76.569,3542598.0,Electoral Democracy,53.481,1.78264642322568,46.519,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2014,100.0,2.472557562,,3.489268301,0.131148161,0.0,0.424970606,48.31004615,63.12045121,,9.0,25.2,25.2,33.98912083,107.1017164,18558343508.0,5329.631984,22.86104498,126.4700748,8.20747264,56.56316032,-0.897194054,,21.42857143,16.82054,36.72648515,23.67589951,,,,90.55228116,81.875,,,99.8,95.0,96.0,25.2,31.2,19.311,Europe,,Upper-middle income,49.91773243,76.723,3482106.0,Electoral Democracy,53.16,1.23995139152496,46.84,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2015,99.7,6.740399844,,3.962034984,0.097627364,0.012649325,0.397795992,51.91500664,65.22499246,,9.0,23.9,23.9,35.53234395,103.5691947,16211541820.0,4727.276333,21.9980801,122.5969387,9.609444846,53.80931457,-1.036023034,,21.42857143,17.16401,35.51730757,25.27540016,,,,89.34165852,81.875,,,100.0,95.0,96.0,25.8,30.7,18.461,Europe,,Upper-middle income,52.6,76.865,3429362.0,Electoral Democracy,52.827,1.01348884903923,47.173,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2016,100.0,6.746977116,,4.6233393,0.140094179,0.030044587,0.39798531,52.48192289,67.5402897,,9.0,22.9,22.9,36.34176641,100.5432467,16913330694.0,4994.68904,20.9630938,120.6532236,11.32636467,52.96648393,-1.5841,,21.42857143,17.28654,,23.02820015,,,,89.30825034,85.0,,,100.0,95.0,96.0,22.5,30.1,21.733,Europe,,Upper-middle income,60.25653543,76.998,3386263.0,Electoral Democracy,52.482,1.0611911622345,47.518,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2017,100.0,5.067292808,,4.650982082,0.156142519,0.007140137,0.381166174,53.8931403,70.48739605,,9.0,16.1,16.1,40.87253038,98.20693922,18080118128.0,5394.579953,20.27789056,120.1181104,13.21168345,57.08703373,0.810133322,,21.42857143,17.19917,,18.51989937,,,,97.95956411,88.125,,,100.0,95.0,96.0,18.9,23.1,21.792,Europe,,Upper-middle income,64.89202051,77.128,3351534.0,Electoral Democracy,52.124,1.27352423278793,47.876,Europe and Northern America,2
Bosnia and Herzegovina,BIH,2018,100.0,5.438893851,,4.519429338,0.18251254,0.035373831,0.381166174,55.8396956,72.33291753,,9.0,14.9,14.9,42.5185183,95.52459767,20183510561.0,6072.184623,19.76953348,117.1290958,15.86733032,57.25628487,1.41710814,,21.42857143,16.92651,,35.40090179,,,,99.77480317,85.0,,,100.0,95.0,96.0,17.2,20.3,22.086,Europe,,Upper-middle income,70.12013504,77.262,3323929.0,Electoral Democracy,51.755,1.16874724954918,48.245,Europe and Northern America,2
Belarus,BLR,2000,100.0,10.56201285,4.761071067,7.875781038,1.360121723,0.0,0.304352368,,17.66750216,,9.0,,,69.21082134,76.3891261,12738912134.0,1276.493985,19.47853029,101.7877992,24.37699424,72.39834461,168.6202359,102.3249207,,18.2068,0.103444312,5.643700123,85.9094162,113.7167664,,141.609166,73.125,,7.3,,,,,,54.877,Europe,31.2,Lower-middle income,,,,Electoral Autocracy,30.027,,,Europe and Northern America,2
Belarus,BLR,2001,100.0,10.77543768,2.070127248,8.317776641,1.080025291,0.0,0.322558991,,14.92027133,0.0,9.0,,,66.74760674,79.17714811,12354820144.0,1244.373185,21.55276827,102.9380081,21.67191321,70.29732374,61.13493316,106.7331085,10.30927835,17.43863,0.11969836,6.253900051,88.10399628,114.9993134,,137.0449305,73.125,,3.2,,,,,,54.968,Europe,30.6,Lower-middle income,4.300616022,68.5073170731707,9928549.0,Electoral Autocracy,29.542,2.09369413463956,70.458,Europe and Northern America,2
Belarus,BLR,2002,100.0,7.959940943,2.012256285,7.261180617,0.931909359,0.0,0.343385446,,14.60898474,0.66553998,9.0,,,63.62751594,80.52053883,14594249023.0,1479.314583,21.02929418,102.6973904,20.49151972,67.37454234,42.53754813,132.6765747,10.30927835,16.66112,0.109615966,6.518899918,92.53012848,112.4711609,,131.0020583,73.125,2.7,2.1,87.0,,,,,55.078,Europe,30.3,Lower-middle income,8.950971315,68.0560975609756,9865548.0,Electoral Autocracy,29.061,1.78047099052012,70.939,Europe and Northern America,2
Belarus,BLR,2003,100.0,10.56959326,5.179108694,6.296591035,0.895041039,0.0,0.320061118,,16.11861622,0.53174001,9.0,20.6,20.6,65.15637991,78.50965956,17827791321.0,1819.766059,21.37930469,103.4639872,22.81580947,68.98547237,28.39783991,103.1890793,10.30927835,15.93862,0.10515642,6.24630022,93.62483978,102.379303,,134.1418523,73.125,3.3,1.4,87.0,,,,,56.485,Europe,28.8,Lower-middle income,,68.5536585365854,9796749.0,Electoral Autocracy,28.585,1.74251866101439,71.415,Europe and Northern America,2
Belarus,BLR,2004,100.0,13.63091338,9.686860386,5.537711001,0.919371104,0.0,0.296274625,10.85792147,17.68189983,1.845420003,9.0,26.6,26.6,67.88633336,74.32959005,23144351852.0,2378.623286,20.60317892,102.9968915,26.97526394,74.25017703,18.10824249,102.7190704,29.35779817,15.44266,0.108939442,6.27120018,96.6446228,99.97944641,,142.1365104,73.125,3.3,0.3,88.0,,,,,60.076,Europe,26.5,Lower-middle income,,68.9560975609756,9730146.0,Electoral Autocracy,28.113,1.77391184849715,71.887,Europe and Northern America,2
